ID,PAAC1_A,PAAC1_C,PAAC1_D,PAAC1_E,PAAC1_F,PAAC1_G,PAAC1_H,PAAC1_I,PAAC1_K,PAAC1_L,PAAC1_M,PAAC1_N,PAAC1_P,PAAC1_Q,PAAC1_R,PAAC1_S,PAAC1_T,PAAC1_V,PAAC1_W,PAAC1_Y,PAAC1_lam1
seq1906,3.6209,1.8105,2.7157,2.7157,1.8105,2.7157,1.8105,2.7157,6.3367,1.8105,1.8105,4.5262,0.0,0.9052,0.9052,2.7157,0.9052,2.7157,0.9052,0.9052,0.0948
seq1907,0.8997,0.0,0.8997,5.3982,1.7994,0.0,0.0,0.0,0.0,0.8997,0.0,1.7994,0.8997,0.0,1.7994,0.8997,0.8997,0.0,0.0,0.8997,0.1003
seq1908,3.6548,1.8274,7.3096,10.0507,4.5685,2.7411,2.7411,6.3959,6.3959,10.0507,0.0,2.7411,2.7411,4.5685,4.5685,10.0507,0.0,0.9137,0.9137,4.5685,0.0863
seq1909,0.9154,0.9154,3.6615,4.5769,2.7462,0.0,0.0,0.9154,0.9154,0.0,0.0,0.9154,0.9154,0.0,0.0,0.0,0.0,0.0,0.0,1.8308,0.0846
seq1910,4.5787,0.9157,5.4944,9.1574,3.663,2.7472,2.7472,5.4944,7.3259,5.4944,1.8315,3.663,5.4944,2.7472,2.7472,5.4944,3.663,1.8315,0.9157,4.5787,0.0843
seq1911,1.9704,4.926,0.0,0.0,0.0,0.0,0.0,1.9704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.926,2.9556,0.0,0.0,0.0,0.0148
seq1912,0.0,7.622,1.9055,0.9527,0.9527,4.7637,0.0,1.9055,3.811,1.9055,2.8582,3.811,6.6692,0.9527,0.0,4.7637,3.811,1.9055,0.0,0.0,0.0473
seq1913,0.9064,7.2511,2.7191,2.7191,1.8128,3.6255,0.0,0.9064,8.1574,2.7191,0.0,1.8128,9.0638,1.8128,0.9064,0.0,1.8128,3.6255,0.9064,1.8128,0.0936
seq1914,0.94,7.52,2.82,2.82,0.94,3.76,0.0,0.94,5.64,1.88,1.88,1.88,5.64,0.94,0.94,3.76,5.64,0.94,0.0,0.0,0.06
seq1915,0.0,7.3684,3.6842,1.8421,0.9211,2.7632,0.0,1.8421,5.5263,0.9211,0.0,1.8421,8.2895,3.6842,2.7632,1.8421,0.0,1.8421,0.9211,0.9211,0.0789
seq1916,1.8758,7.5033,3.7516,0.0,0.0,4.6895,0.9379,1.8758,3.7516,0.9379,0.9379,2.8137,5.6275,2.8137,0.9379,3.7516,4.6895,1.8758,0.0,0.0,0.0621
seq1917,0.0,14.3293,4.4779,0.0,3.5823,6.2691,0.0,5.3735,2.6867,4.4779,0.0,3.5823,10.747,1.7912,11.6425,6.2691,2.6867,0.8956,0.8956,4.4779,0.1044
seq1918,8.5407,1.8979,0.949,1.8979,1.8979,2.8469,0.0,1.8979,0.0,2.8469,0.949,2.8469,1.8979,0.949,0.0,0.949,0.949,4.7448,0.0,0.949,0.051
seq1919,4.5081,2.7048,6.3113,5.4097,4.5081,5.4097,0.9016,5.4097,4.5081,9.0162,0.9016,2.7048,1.8032,3.6065,8.1145,5.4097,1.8032,9.9178,0.0,1.8032,0.0984
seq1920,2.6635,2.6635,6.2149,7.9906,1.7757,4.4392,0.0,9.7663,3.5514,10.6542,0.8878,0.8878,3.5514,5.3271,8.8785,4.4392,0.8878,2.6635,0.0,5.3271,0.1122
seq1921,2.7056,2.7056,1.8037,8.1168,2.7056,1.8037,2.7056,7.2149,8.1168,8.1168,3.6075,3.6075,1.8037,2.7056,6.3131,2.7056,4.5093,10.8224,0.0,3.6075,0.0981
seq1922,10.663,0.0,4.4429,3.5543,1.7772,5.3315,1.7772,7.1086,6.2201,9.7744,1.7772,0.0,6.2201,3.5543,6.2201,2.6657,0.8886,6.2201,1.7772,4.4429,0.1114
seq1923,4.5628,1.8251,4.5628,4.5628,4.5628,4.5628,0.0,7.3005,7.3005,9.1257,1.8251,1.8251,3.6503,4.5628,4.5628,3.6503,6.388,5.4754,0.9126,4.5628,0.0874
seq1924,7.0957,0.0,5.3218,8.8696,3.5478,5.3218,1.7739,1.7739,5.3218,11.5305,0.887,0.887,3.5478,1.7739,10.6435,0.887,2.6609,6.2087,1.7739,3.5478,0.113
seq1925,2.6717,0.8906,4.4529,5.3435,4.4529,6.234,0.8906,12.4681,5.3435,6.234,0.8906,1.7812,3.5623,1.7812,8.0152,3.5623,2.6717,4.4529,0.0,6.234,0.1094
seq1926,3.5883,0.0,4.4854,10.7649,3.5883,5.3824,0.0,6.2795,4.4854,6.2795,3.5883,4.4854,0.0,0.8971,7.1766,3.5883,0.0,13.4561,0.8971,3.5883,0.1029
seq1927,7.1527,1.7882,7.1527,1.7882,3.5764,3.5764,1.7882,4.4705,1.7882,6.2586,0.8941,2.6823,0.8941,7.1527,8.9409,3.5764,3.5764,4.4705,0.8941,3.5764,0.1059
seq1928,1.7622,1.7622,6.1678,7.0489,2.6434,2.6434,1.7622,7.9301,6.1678,7.9301,1.7622,1.7622,1.7622,2.6434,7.0489,2.6434,2.6434,7.9301,0.8811,3.5245,0.1189
seq1929,0.9157,0.0,8.2417,4.5787,2.7472,3.663,0.9157,10.0731,9.1574,8.2417,3.663,4.5787,1.8315,1.8315,4.5787,4.5787,5.4944,5.4944,0.0,2.7472,0.0843
seq1930,8.876,0.0,7.1008,3.5504,1.7752,3.5504,0.0,7.9884,6.2132,6.2132,0.8876,3.5504,4.438,0.8876,8.876,0.8876,3.5504,8.876,0.0,3.5504,0.1124
seq1931,1.7812,0.0,8.0152,5.3435,0.8906,4.4529,0.8906,8.0152,6.234,9.7963,0.8906,3.5623,0.8906,1.7812,8.0152,3.5623,1.7812,9.7963,1.7812,0.8906,0.1094
seq1932,2.7083,2.7083,7.2222,5.4167,3.6111,0.9028,0.9028,1.8056,6.3195,14.4445,0.9028,0.9028,5.4167,5.4167,9.9306,4.5139,0.9028,4.5139,1.8056,3.6111,0.0972
seq1933,5.3267,0.8878,6.2145,6.2145,0.8878,5.3267,0.0,1.7756,2.6634,15.0923,0.8878,0.8878,3.5511,3.5511,10.6534,1.7756,0.8878,8.8778,0.0,4.4389,0.1122
seq1934,1.7778,1.7778,6.2224,4.4446,3.5557,5.3335,1.7778,6.2224,4.4446,8.8892,2.6668,2.6668,3.5557,0.8889,6.2224,3.5557,0.8889,8.8892,0.0,7.1113,0.1111
seq1935,3.5944,0.8986,8.0874,1.7972,2.6958,4.493,1.7972,7.1888,3.5944,5.3916,3.5944,0.8986,1.7972,5.3916,7.1888,4.493,6.2902,8.9861,0.0,5.3916,0.1014
seq1936,3.5491,1.7746,3.5491,11.5346,2.6618,3.5491,0.8873,6.2109,4.4364,10.6473,1.7746,2.6618,1.7746,3.5491,9.76,3.5491,4.4364,5.3237,0.0,3.5491,0.1127
seq1937,8.9095,0.891,7.1276,3.5638,0.891,5.3457,1.7819,3.5638,2.6729,8.9095,0.891,2.6729,4.4548,4.4548,8.9095,1.7819,1.7819,10.6914,1.7819,3.5638,0.109
seq1938,1.8175,0.9088,5.4526,5.4526,3.6351,4.5439,0.9088,4.5439,6.3614,9.0877,1.8175,0.9088,5.4526,4.5439,6.3614,6.3614,3.6351,5.4526,0.9088,5.4526,0.0912
seq1939,0.9019,0.9019,2.7056,9.9205,2.7056,3.6075,0.0,7.2149,9.9205,9.0187,1.8037,4.5093,0.9019,0.9019,3.6075,2.7056,3.6075,8.1168,0.9019,5.4112,0.0981
seq1940,8.9769,0.0,6.2838,1.7954,0.8977,8.0792,0.0,4.4884,8.0792,8.0792,3.5908,0.8977,0.8977,3.5908,6.2838,6.2838,0.0,9.8746,0.0,4.4884,0.1023
seq1941,10.5612,0.8801,7.9209,4.4005,2.6403,5.2806,2.6403,1.7602,1.7602,12.3214,0.8801,0.0,0.8801,4.4005,10.5612,2.6403,4.4005,5.2806,2.6403,0.8801,0.1199
seq1942,2.726,1.8173,5.4519,5.4519,1.8173,4.5433,0.9087,6.3606,7.2692,10.9039,1.8173,3.6346,1.8173,4.5433,4.5433,7.2692,6.3606,6.3606,0.0,3.6346,0.0913
seq1943,3.5675,1.7838,4.4594,6.2431,3.5675,5.3513,0.8919,1.7838,4.4594,10.7025,1.7838,4.4594,3.5675,4.4594,8.9188,3.5675,4.4594,7.135,1.7838,2.6756,0.1081
seq1944,1.8246,0.0,1.8246,11.8596,1.8246,1.8246,0.0,11.8596,6.3859,5.4737,3.6491,5.4737,0.0,3.6491,6.3859,2.7368,3.6491,5.4737,0.9123,4.5614,0.0877
seq1945,6.2541,0.0,2.6803,7.1475,3.5738,7.1475,0.0,3.5738,0.8934,9.8279,3.5738,3.5738,3.5738,1.7869,7.1475,2.6803,5.3607,11.6148,2.6803,0.8934,0.1066
seq1946,6.3239,0.9034,4.5171,4.5171,1.8068,2.7103,0.9034,0.9034,0.9034,10.841,1.8068,2.7103,2.7103,3.6137,8.1308,4.5171,6.3239,8.1308,1.8068,4.5171,0.0966
seq1947,4.4646,1.7859,4.4646,4.4646,3.5717,3.5717,3.5717,9.8222,4.4646,8.0363,2.6788,3.5717,2.6788,3.5717,8.0363,3.5717,1.7859,7.1434,1.7859,1.7859,0.1071
seq1948,8.092,0.0,6.2938,1.7982,1.7982,5.3947,0.0,2.6973,5.3947,6.2938,3.5965,0.8991,2.6973,3.5965,9.8903,5.3947,2.6973,14.3858,0.0,4.4956,0.1009
seq1949,1.7754,0.8877,7.1014,5.3261,3.5507,7.9891,0.8877,7.1014,5.3261,8.8768,3.5507,2.663,3.5507,3.5507,8.8768,4.4384,1.7754,4.4384,0.0,0.8877,0.1123
seq1950,5.323,1.7743,2.6615,8.8717,2.6615,2.6615,1.7743,5.323,10.646,7.9845,1.7743,0.8872,2.6615,1.7743,7.0973,4.4358,5.323,3.5487,2.6615,3.5487,0.1128
seq1951,1.7996,0.0,4.499,7.1984,3.5992,3.5992,0.8998,7.1984,6.2986,6.2986,1.7996,3.5992,0.8998,1.7996,5.3988,7.1984,2.6994,8.0982,0.8998,4.499,0.1002
seq1952,7.2761,0.0,5.4571,3.638,3.638,3.638,2.7285,2.7285,1.819,8.1856,0.9095,8.1856,2.7285,5.4571,7.2761,4.5475,5.4571,5.4571,3.638,3.638,0.0905
seq1953,0.8958,1.7915,4.4788,7.1661,7.1661,2.6873,0.8958,8.9576,8.9576,8.0618,3.583,4.4788,0.8958,1.7915,3.583,5.3745,1.7915,3.583,0.0,5.3745,0.1042
seq1954,0.8989,0.0,3.5954,8.9886,2.6966,2.6966,0.8989,6.292,1.7977,8.0897,1.7977,4.4943,0.8989,1.7977,9.8874,6.292,3.5954,12.584,0.8989,3.5954,0.1011
seq1955,5.3078,2.6539,6.1924,7.077,1.7693,4.4231,0.8846,3.5385,5.3078,10.6155,1.7693,0.8846,4.4231,0.8846,11.5002,2.6539,2.6539,6.1924,4.4231,2.6539,0.1154
seq1956,0.9155,0.9155,5.4932,4.5776,1.8311,2.7466,0.9155,9.1553,6.4087,8.2398,3.6621,2.7466,0.9155,5.4932,4.5776,7.3242,0.9155,7.3242,0.0,9.1553,0.0845
seq1957,0.9,0.0,2.6999,9.8996,2.6999,3.5998,0.9,8.9996,7.1997,5.3998,2.6999,4.4998,2.6999,0.9,4.4998,3.5998,1.7999,9.8996,0.9,2.6999,0.1
seq1958,1.7894,0.0,4.4735,8.947,3.5788,4.4735,0.0,4.4735,9.8418,8.0523,2.6841,2.6841,0.8947,1.7894,3.5788,4.4735,0.8947,9.8418,0.8947,4.4735,0.1053
seq1959,7.1655,0.0,6.2698,8.9568,1.7914,5.3741,0.8957,5.3741,1.7914,4.4784,0.8957,0.8957,0.8957,0.8957,12.5396,3.5827,2.687,11.6439,0.0,7.1655,0.1043
seq1960,4.4839,2.6903,5.3807,7.1743,3.5871,2.6903,0.8968,5.3807,8.071,8.9678,0.8968,1.7936,1.7936,6.2775,6.2775,4.4839,3.5871,7.1743,0.0,4.4839,0.1032
seq1961,5.4258,7.2344,0.9043,0.0,2.7129,7.2344,1.8086,0.0,0.9043,6.3301,0.9043,0.0,6.3301,5.4258,6.3301,2.7129,2.7129,5.4258,0.0,4.5215,0.0957
seq1962,1.8457,1.8457,0.9229,0.9229,0.9229,3.6915,0.0,2.7686,2.7686,1.8457,1.8457,0.0,1.8457,0.0,0.0,2.7686,2.7686,1.8457,0.0,0.0,0.0771
seq1963,2.7738,9.2459,5.5475,6.4721,1.8492,10.1705,1.8492,1.8492,9.2459,2.7738,0.0,1.8492,8.3213,2.7738,1.8492,5.5475,1.8492,5.5475,0.9246,0.9246,0.0754
seq1964,1.818,5.4541,1.818,2.727,0.0,2.727,0.909,1.818,5.4541,1.818,0.909,1.818,1.818,0.0,2.727,0.909,0.909,3.636,0.909,0.909,0.091
seq1965,3.6084,5.4127,0.9021,4.5106,0.9021,2.7063,1.8042,2.7063,5.4127,2.7063,0.9021,0.0,0.9021,0.0,3.6084,0.0,1.8042,0.9021,0.0,0.9021,0.0979
seq1966,1.802,5.4061,0.901,3.6041,0.0,2.7031,0.901,2.7031,4.5051,3.6041,1.802,4.5051,2.7031,3.6041,5.4061,5.4061,0.901,0.0,1.802,4.5051,0.099
seq1967,0.9223,5.5338,1.8446,4.6115,2.7669,3.6892,2.7669,4.6115,10.1453,4.6115,0.0,3.6892,3.6892,3.6892,1.8446,1.8446,3.6892,7.3784,0.0,1.8446,0.0777
seq1968,2.7325,5.4651,1.8217,1.8217,0.0,3.6434,2.7325,1.8217,0.9108,0.9108,2.7325,1.8217,0.9108,2.7325,1.8217,2.7325,3.6434,1.8217,1.8217,3.6434,0.0892
seq1969,1.8149,5.4447,1.8149,2.7224,0.0,1.8149,0.0,0.9075,7.2596,2.7224,0.0,0.9075,2.7224,0.9075,2.7224,5.4447,8.1671,6.3522,0.9075,2.7224,0.0925
seq1970,0.0,5.46,1.82,2.73,1.82,2.73,0.91,0.91,6.37,3.64,0.91,2.73,2.73,1.82,2.73,2.73,0.91,2.73,0.91,0.91,0.09
seq1971,1.7837,0.0,0.8918,0.8918,2.6755,5.3511,0.0,1.7837,6.2429,3.5674,0.0,1.7837,0.8918,0.8918,2.6755,1.7837,0.8918,2.6755,0.0,0.0,0.1082
seq1972,1.8308,0.9154,0.0,0.9154,3.6616,0.9154,1.8308,0.9154,0.9154,2.7462,0.9154,0.9154,0.9154,0.9154,2.7462,1.8308,0.0,3.6616,0.0,0.0,0.0846
seq1973,9.9953,0.9087,5.452,4.5433,1.8173,6.3606,0.9087,2.726,0.9087,8.178,2.726,0.9087,2.726,9.0866,4.5433,5.452,2.726,5.452,2.726,0.9087,0.0913
seq1974,10.8836,5.4418,4.5349,5.4418,4.5349,5.4418,0.0,3.6279,0.907,9.9767,0.907,2.7209,0.907,5.4418,9.9767,8.1627,4.5349,0.907,0.0,0.907,0.09300000000000001
seq1975,3.7099,4.6373,5.5648,3.7099,2.7824,6.4923,2.7824,3.7099,1.8549,5.5648,0.9275,0.0,5.5648,4.6373,2.7824,5.5648,1.8549,3.7099,0.0,3.7099,0.0725
seq1976,0.9093,5.4556,0.0,0.9093,1.8185,1.8185,1.8185,0.9093,0.0,0.9093,0.9093,0.9093,0.0,0.0,3.637,3.637,4.5463,0.9093,0.0,2.7278,0.0907
seq1977,0.0,5.377,0.8962,0.8962,1.7923,2.6885,0.0,0.8962,0.0,2.6885,0.0,0.8962,0.0,0.0,4.4808,1.7923,2.6885,4.4808,0.0,0.8962,0.1038
seq1978,0.0,5.4146,2.7073,4.5122,1.8049,2.7073,1.8049,2.7073,3.6097,3.6097,0.0,0.9024,4.5122,0.9024,4.5122,2.7073,2.7073,0.9024,0.0,0.0,0.0976
seq1979,0.8829,5.2976,0.8829,3.5317,0.0,3.5317,1.7659,2.6488,2.6488,2.6488,1.7659,2.6488,1.7659,2.6488,5.2976,0.8829,0.8829,0.0,0.0,2.6488,0.1171
seq1980,1.8507,5.5521,0.0,5.5521,0.0,1.8507,0.9253,2.776,8.3281,1.8507,0.0,3.7014,4.6267,4.6267,2.776,2.776,1.8507,6.4774,0.9253,4.6267,0.0747
seq1981,0.9142,5.4851,2.7425,4.5709,0.9142,2.7425,1.8284,2.7425,5.4851,5.4851,0.9142,7.3134,2.7425,2.7425,3.6567,10.9701,2.7425,2.7425,0.9142,4.5709,0.0858
seq1982,2.7273,5.4546,0.9091,3.6364,0.9091,1.8182,1.8182,0.0,3.6364,3.6364,0.9091,0.0,4.5455,1.8182,2.7273,1.8182,2.7273,0.9091,0.9091,3.6364,0.0909
seq1983,1.7972,5.3916,1.7972,1.7972,2.6958,1.7972,1.7972,1.7972,4.493,0.8986,0.8986,1.7972,0.8986,0.0,1.7972,0.8986,1.7972,2.6958,0.0,1.7972,0.1014
seq1984,0.9159,4.5794,0.0,0.9159,1.8318,4.5794,0.0,5.4953,4.5794,4.5794,0.0,2.7476,3.6635,1.8318,1.8318,1.8318,2.7476,2.7476,0.9159,3.6635,0.0841
seq1985,2.723,5.446,1.8153,0.0,4.5384,3.6307,1.8153,1.8153,3.6307,1.8153,1.8153,2.723,3.6307,2.723,2.723,1.8153,2.723,3.6307,1.8153,0.9077,0.0923
seq1986,2.6959,5.3918,2.6959,3.5945,1.7973,0.8986,2.6959,5.3918,4.4931,1.7973,0.0,1.7973,0.8986,0.8986,1.7973,2.6959,0.0,0.0,0.8986,3.5945,0.1014
seq1987,6.3393,5.4337,2.7168,5.4337,0.9056,6.3393,0.9056,3.6225,0.9056,7.2449,0.0,1.8112,0.0,4.5281,6.3393,8.1505,4.5281,0.9056,0.0,1.8112,0.0944
seq1988,2.8103,5.6207,2.8103,0.9368,1.8736,4.6839,1.8736,0.9368,5.6207,3.7471,0.9368,2.8103,2.8103,6.5574,5.6207,7.4942,6.5574,1.8736,0.9368,2.8103,0.0632
seq1989,3.6551,0.0,0.0,0.9138,0.9138,1.8275,0.0,0.9138,3.6551,2.7413,1.8275,0.0,0.9138,0.0,0.0,0.0,0.9138,1.8275,0.9138,0.0,0.0862
seq1990,0.0,0.0,0.0,0.0,0.9519,3.8077,0.0,1.9038,0.9519,5.7115,0.9519,0.0,1.9038,0.0,0.0,0.9519,0.0,0.0,0.0,0.0,0.0481
seq1991,3.5737,0.0,8.9343,7.1474,1.7869,6.254,1.7869,1.7869,2.6803,0.8934,0.0,4.4671,3.5737,1.7869,5.3606,1.7869,2.6803,3.5737,3.5737,0.0,0.1066
seq1992,5.3862,6.2839,2.6931,4.4885,0.0,4.4885,0.8977,6.2839,7.1816,8.977,0.8977,2.6931,1.7954,2.6931,6.2839,2.6931,1.7954,3.5908,0.8977,0.0,0.1023
seq1993,5.3194,0.0,2.6597,0.8866,1.7731,3.5463,0.8866,0.0,0.8866,2.6597,1.7731,0.0,4.4329,0.0,4.4329,4.4329,0.8866,2.6597,0.8866,5.3194,0.1134
seq1994,0.0,5.3094,0.0,0.0,0.8849,2.6547,0.0,2.6547,0.8849,2.6547,0.0,2.6547,3.5396,0.8849,5.3094,1.7698,1.7698,1.7698,0.8849,0.0,0.1151
seq1995,6.4524,0.0,3.6871,6.4524,5.5306,2.7653,0.0,0.9218,8.2959,7.3742,0.0,1.8435,2.7653,7.3742,0.9218,5.5306,5.5306,2.7653,0.0,2.7653,0.0782
seq1996,0.8893,5.3359,2.6679,3.5572,0.8893,3.5572,0.8893,2.6679,2.6679,3.5572,1.7786,2.6679,4.4466,1.7786,8.0038,3.5572,0.0,1.7786,1.7786,3.5572,0.1107
seq1997,3.6199,8.1448,1.81,4.5249,2.7149,7.2399,0.905,4.5249,3.6199,5.4299,1.81,0.905,0.905,0.905,3.6199,5.4299,1.81,3.6199,2.7149,0.0,0.095
seq1998,3.6496,7.2993,1.8248,4.562,1.8248,5.4744,2.7372,4.562,3.6496,5.4744,1.8248,0.0,0.9124,0.9124,4.562,6.3869,0.9124,3.6496,1.8248,0.9124,0.0876
seq1999,7.2462,7.2462,1.8115,3.6231,1.8115,5.4346,0.9058,1.8115,1.8115,5.4346,1.8115,0.9058,1.8115,2.7173,4.5289,6.3404,0.9058,5.4346,2.7173,0.0,0.0942
seq2000,5.3481,7.1308,2.674,4.4567,2.674,6.2394,0.8913,1.7827,1.7827,6.2394,3.5654,0.8913,0.8913,1.7827,7.1308,2.674,1.7827,3.5654,1.7827,0.8913,0.1087
seq2001,8.3332,8.3332,0.9259,6.4813,2.7777,3.7036,1.8518,3.7036,3.7036,4.6295,5.5554,3.7036,2.7777,2.7777,3.7036,8.3332,1.8518,6.4813,1.8518,1.8518,0.0741
seq2002,6.552,8.424,3.744,8.424,2.808,2.808,0.936,3.744,2.808,4.68,3.744,0.936,3.744,2.808,0.936,7.488,4.68,10.296,0.936,1.872,0.064
seq2003,6.5347,8.4017,0.9335,8.4017,4.6676,3.7341,1.867,1.867,4.6676,1.867,4.6676,4.6676,4.6676,2.8006,7.4682,8.4017,3.7341,7.4682,0.9335,0.9335,0.0665
seq2004,3.7144,1.8572,5.5716,11.1431,5.5716,0.9286,0.0,3.7144,5.5716,13.9289,2.7858,2.7858,1.8572,0.9286,3.7144,2.7858,3.7144,3.7144,0.0,0.0,0.0714
seq2005,12.9803,1.8543,5.563,4.6358,2.7815,12.0531,0.0,0.9272,0.9272,3.7087,0.0,3.7087,4.6358,0.9272,1.8543,6.4901,8.3445,7.4173,0.9272,0.9272,0.0728
seq2006,0.0,5.3902,0.8984,0.0,0.8984,4.4918,0.8984,1.7967,3.5935,2.6951,0.8984,0.0,2.6951,0.8984,3.5935,1.7967,3.5935,2.6951,0.8984,0.0,0.1016
seq2007,2.7579,6.4351,1.8386,0.0,3.6772,7.3544,0.0,2.7579,2.7579,11.0316,1.8386,0.9193,5.5158,1.8386,4.5965,2.7579,3.6772,0.0,0.0,3.6772,0.0807
seq2008,0.9245,6.4718,0.0,3.6982,1.8491,3.6982,2.7736,0.9245,5.5473,9.2455,2.7736,0.9245,0.9245,1.8491,6.4718,3.6982,1.8491,3.6982,0.0,0.0,0.0755
seq2009,5.4949,4.579,1.8316,2.7474,1.8316,1.8316,1.8316,3.6632,2.7474,10.0739,0.9158,0.0,4.579,1.8316,10.0739,7.3265,1.8316,5.4949,1.8316,0.0,0.0842
seq2010,0.0,0.0,0.8895,0.0,0.0,0.8895,0.8895,2.6684,4.4474,4.4474,0.0,0.8895,0.0,0.0,0.0,0.8895,0.0,0.8895,0.0,0.0,0.1105
seq2011,4.5978,0.0,1.8391,1.8391,0.9196,1.8391,0.9196,6.4369,4.5978,2.7587,1.8391,1.8391,1.8391,0.9196,0.0,0.0,0.9196,0.9196,0.0,0.0,0.0804
seq2012,3.6445,0.0,1.8222,3.6445,1.8222,2.7334,0.9111,1.8222,5.4667,3.6445,0.0,0.9111,2.7334,0.9111,1.8222,0.9111,1.8222,1.8222,0.0,0.0,0.0889
seq2013,3.6399,0.0,1.82,1.82,1.82,0.91,0.91,3.6399,4.5499,3.6399,0.91,1.82,1.82,0.0,0.0,0.0,0.91,2.7299,0.0,0.0,0.09
seq2014,4.6421,0.0,2.7852,2.7852,1.8568,1.8568,0.9284,6.4989,4.6421,0.9284,0.9284,4.6421,1.8568,2.7852,0.0,2.7852,1.8568,2.7852,0.0,0.0,0.0716
seq2015,5.394,0.0,0.0,0.899,1.798,4.495,0.0,0.0,5.394,3.596,0.0,0.899,0.899,0.899,3.596,0.0,0.0,3.596,0.0,0.0,0.10099999999999999
seq2016,3.6467,5.47,2.735,0.0,1.8233,2.735,1.8233,0.9117,3.6467,2.735,0.0,1.8233,0.9117,0.9117,1.8233,3.6467,1.8233,1.8233,0.9117,1.8233,0.0883
seq2017,5.1829,0.0,0.0,0.8638,1.7276,2.5914,0.0,0.8638,5.1829,3.4552,0.0,0.8638,1.7276,0.0,3.4552,0.0,0.0,1.7276,0.8638,0.8638,0.1362
seq2018,1.7938,5.3813,1.7938,0.0,0.0,6.2781,1.7938,2.6906,0.0,3.5875,0.0,0.8969,0.0,0.8969,2.6906,3.5875,0.8969,1.7938,1.7938,1.7938,0.1031
seq2019,5.4766,5.4766,2.7383,0.0,0.9128,1.8255,0.9128,0.0,4.5638,0.9128,0.9128,1.8255,1.8255,0.9128,1.8255,4.5638,1.8255,2.7383,0.0,1.8255,0.0872
seq2020,1.8403,5.521,2.7605,1.8403,1.8403,3.6807,0.9202,3.6807,5.521,4.6009,0.9202,1.8403,0.9202,0.0,0.9202,3.6807,4.6009,2.7605,0.0,1.8403,0.0798
seq2021,8.2394,9.1549,3.6619,1.831,4.5774,6.4084,0.0,3.6619,4.5774,4.5774,1.831,1.831,0.9155,1.831,4.5774,3.6619,4.5774,4.5774,0.0,3.6619,0.0845
seq2022,12.0245,7.3997,3.6998,5.5498,2.7749,6.4747,0.925,3.6998,2.7749,8.3247,0.925,3.6998,4.6248,2.7749,3.6998,5.5498,2.7749,8.3247,0.0,2.7749,0.075
seq2023,8.5805,1.9068,0.9534,0.0,0.9534,19.0677,0.0,3.8135,0.0,2.8602,0.0,0.0,0.9534,0.0,0.0,1.9068,4.7669,4.7669,0.9534,0.0,0.0466
seq2024,1.8555,0.0,0.0,0.9278,0.9278,0.9278,1.8555,0.9278,2.7833,3.711,1.8555,0.0,0.0,0.0,0.0,2.7833,0.9278,0.0,0.0,0.0,0.0722
seq2025,2.6525,0.0,0.8842,0.0,0.8842,2.6525,0.0,3.5366,4.4208,0.0,0.0,0.8842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8842,0.1158
seq2026,3.6994,9.2484,3.6994,1.8497,1.8497,3.6994,0.9248,0.9248,4.6242,0.0,0.9248,6.4739,4.6242,0.9248,4.6242,4.6242,3.6994,1.8497,0.9248,2.7745,0.0752
seq2027,3.7008,9.2521,5.5513,0.0,0.9252,7.4017,0.0,1.8504,7.4017,0.0,0.9252,2.7756,3.7008,0.9252,2.7756,3.7008,4.6261,0.9252,0.9252,4.6261,0.0748
seq2028,0.9158,1.8316,0.0,0.0,0.9158,0.9158,3.6632,0.0,0.9158,1.8316,0.0,0.0,0.9158,0.0,0.9158,0.9158,0.9158,1.8316,0.0,1.8316,0.0842
seq2029,0.9143,5.4858,0.9143,1.8286,0.0,3.6572,0.0,0.0,2.7429,0.9143,1.8286,1.8286,0.9143,1.8286,2.7429,0.9143,0.9143,2.7429,0.0,1.8286,0.0857
seq2030,0.9116,5.4693,1.8231,0.0,3.6462,2.7347,2.7347,0.9116,1.8231,2.7347,0.0,2.7347,0.9116,2.7347,5.4693,1.8231,0.9116,0.0,0.0,0.9116,0.0884
seq2031,2.6748,5.3497,1.7832,2.6748,0.8916,4.4581,2.6748,1.7832,0.8916,2.6748,0.0,0.0,0.0,0.0,4.4581,0.8916,0.8916,0.8916,0.0,0.8916,0.1084
seq2032,2.7769,5.5538,0.9256,8.3307,0.0,5.5538,0.9256,2.7769,6.4794,2.7769,0.9256,0.9256,3.7025,4.6282,0.9256,10.182,4.6282,3.7025,0.0,0.9256,0.0744
seq2033,0.9031,5.4183,0.0,1.8061,2.7092,3.6122,0.9031,0.9031,2.7092,0.0,0.0,0.9031,0.9031,0.9031,2.7092,2.7092,0.0,0.9031,0.9031,0.0,0.0969
seq2034,0.9028,6.3198,2.7085,1.8057,1.8057,4.5142,0.9028,1.8057,3.6113,3.6113,0.9028,6.3198,0.9028,1.8057,6.3198,3.6113,0.9028,0.0,0.0,2.7085,0.0972
seq2035,1.7824,5.3473,0.0,0.0,0.0,0.8912,0.8912,1.7824,0.8912,0.8912,0.0,0.0,0.0,0.8912,8.0209,1.7824,0.0,1.7824,0.0,0.8912,0.1088
seq2036,2.6954,5.3909,0.8985,1.797,0.0,3.5939,0.8985,0.0,0.0,1.797,0.8985,1.797,5.3909,1.797,9.8833,0.8985,0.8985,2.6954,0.0,0.0,0.1015
